"TicketID","TransactionID","CreatedDate","SubjectNoHTML","TransactionContent"
"3113543","67355465","2025-02-03 12:58:19","taki - MATLAB licenses failing","Hi [STAFF], The license expired but should be good to go now. I'll mark this as resolved, if you're still having issues you can respond to this message and it will reopen. Otherwise, have a great day! On Fri Jan 31 10:50:54 2025, [USER] wrote: > First Name:                [USER] > Last Name:                 [USER] > Email:                     [EMAIL] > Campus ID:                 [ID] >  > System:                    taki >  > Request Type:              General Support >  > [EMAIL]$ matlab > MATLAB is selecting SOFTWARE OPENGL rendering. > License checkout failed. > License Manager Error -15 > Unable to connect to the license server. > Check that the network license manager has been started, and that the > client machine can communicate with the license server. >  > Troubleshoot this issue by visiting: > https://www.mathworks.com/support/lme/15 >  > Diagnostic Information: > Feature: MATLAB > License path: > 1701@license5.[DOMAIN]:1701@license6.[DOMAIN]:1701@license7.[DOMAIN]:/[USER]/.matlab/R2023b_licenses:/[DOMAIN]/ebuild-soft/skylake/software/MATLAB/2023b/licenses/license.dat:/[DOMAIN]/ebuild-soft/skylake/software/MATLAB/2023b/licenses/network.lic > Licensing error: -15,570. System Error: 115 > [EMAIL]$"
"3113578","67331226","2025-01-31 18:22:15","taki - MATLAB license lost on strowinteract","working for me too now thnx [STAFF] Ticket Last Update From Ticket This was a license expiration Its been replaced now and seems to be working for me Roy Prouty hehimhis On Fri Jan 31 2025 at 1128 RT API via RT wrote Fri Jan 31 112844 2025 Request 3113578 was acted upon Transaction Ticket created by [USER] Queue DoIT-Research-Computing Subject taki - MATLAB license lost on strowinteract Owner Nobody - - Nobody in particular Requestors [EMAIL] Status new First Name [USER] Last Name [USER] Email [EMAIL] Campus ID [ID] System taki Request Type General Support Good Morning this morning Friday 31 Jan whilst working with Matlab 2024a on strowinteract a series of messages about loss of the license eventually lead to MATLAB no longer running Could you restore MATLAB on strowinteract plz [USER]"
"3113737","67355490","2025-02-03 13:00:21","ada - Access problem","Here is the cleaned text:  Hi [USER], Please fill out the proper request form (found here: https://doit.umbc.edu/request-tracker-rt/doit-research-computing/), and cc [STAFF] so he can confirm you're a student in his lab, and we can add you to his group.  On Fri Jan 31 12:24:27 2025, [USER] wrote: > First Name:                [USER] > Last Name:                 [USER] > Email:                     [EMAIL] > Campus ID:                 [CAMPUSID] >  > System:                    ada >  > Request Type:              General Support >  > My research computing requires ada, hence my request to have an account. >  > Advisor: [STAFF] [LABNAME]"
"3114400","67372635","2025-02-03 17:54:57","ada - Problem in executing ollama library","Dear [STAFF], Unfortunately, I am unable to replicate this error. I have looked through the virtual environments you have been using and attempted to replicate the error and was unable to. What steps did you perform to install ollama inside the conda virtual environment? I was able to properly install ollama inside a new conda virtual environment by performing the following steps. First, I used the command 'conda create --name=*venv-name*' to create a conda virtual environment, then I activated that with 'conda activate *venv-name*'. After this, I was able to install ollama with 'pip install ollama'. This allowed me to run ollama commands without receiving the 'command not found' error. In addition, unless there is a specific use case that requires ollama to be run within python, you should be able to use the available module on ada to access ollama. The version built and available on ada is ollama/0.3.14 and can be accessed by using 'module load ollama/0.3.14'."
"3115364","67364371","2025-02-03 15:30:25","ada - Account creation","Here is the cleaned text:  Hi [USER], Your account ([STAFF]) has been created on ada.rs.umbc.edu. Your primary group is pi_[STAFF]. Your home directory has 500M of storage. Your home directory has two symbolic links to your group storage space. Please read through the documentation found at hpcf.umbc.edu. All available modules can be viewed using the command 'module avail'. Please submit additional questions or issues as separate tickets via the following link (https://doit.umbc.edu/request-tracker-rt/doit-research-computing/). On Mon Feb 03 10:12:06 2025, [STAFF] wrote: Approved. Best, [STAFF]. On Mon, Feb 3, 2025 at 10:10 AM RT API via RT <[EMAIL]> wrote: Ticket <URL: https://rt.umbc.edu/Ticket/Display.html?id=3115364> Last Update From Ticket: First Name: [USER] Last Name: [STAFF] Email: [EMAIL] Campus ID: [STAFF] System: ada Request Type: General Support My research computing requires ada, hence my request to have an account. Advisor: Prof [STAFF] ATOMS Lab"
"3115531","68171055","2025-03-13 19:18:28","ada - Request to Install Singularity on the ada Cluster","Here is the cleaned text: Hi [STAFF], Sure. Here are commands I ran. Before loading apptainer, use 'srun' to start a session. Then apptainer can be loaded: module load shared module load apptainer/1.4.0-rc.2 apptainer build --sandbox <Name-of-the-container> docker://<link-to-the-environment> # Please replace the name of the container you want to create, and the link to the remote docker container you want to pull. apptainer shell --nv -B <path-to-your-repository> <path-to-your-container/Name-of-the-container> # <path-to-your-repository> is the path to the project (here I'm working on a github repo I cloned from https://github.com/[REPO-OWNER]/[REPO-NAME]. # <path-to-your-container/Name-of-the-container> is the container created by 'apptainer build' command Apptainer> export PYTHONPATH=$PWD:$PWD/<path-to-your-container/Name-of-the-container> Apptainer> python <python script you want to run> Please let me know if your have any other problems with it. I am still learning how to use apptainer myself. Thank you, [STAFF]"
"3115980","67553231","2025-02-11 15:14:24","Other - is cybertrn mounted on chip?","Hi [STAFF], They have been added. Let me know if anyone is still having issues. On Mon Feb 10 11:59:10 2025, [USER] wrote: Hi, [STAFF], I see the directory now. However, students cannot access. I believe it is because they are not members of the Unix group cybertrn. Can you please add [USER],[USER],[USER],[USER],[USER],[USER],[USER],[USER] to the cybertrn group on chip? Thanks for the explanation! On Mon, Feb 10, 2025 at 10:40 AM Max Breitmeyer via RT <[EMAIL]> wrote: If you agree your issue is resolved, please give us feedback on your experience by completing a brief satisfaction survey. The cybertrn volume is now available on chip under /umbc/rs/cybertrn. Due to the sheer volume of stuff we're doing right now, we have been waiting for users who are on chip to tell us if additional volumes are needed from their previous groups. Once taki and ada are rolled into chip, everything will be mounted, but for now it's just a request system. Sorry for the inconvenience, and let us know if you have other issues! On Mon Feb 03 16:21:24 2025, [USER] wrote: System: Other Request Type: General Support Hi, On taki, the area in question is /umbc/xfs1/cybertrn Is this mounted on chip? Can it please be mounted? It would help me understand the context better, if you could explain the pros and cons of such things. Is not all of the taki storage going to be mounted? At least eventually? [USER]"
"3116157","67400086","2025-02-04 15:42:26","could not create conda env.","Hello [USER], I have fixed the permission issues. You should be able to create a conda environment now. Let us know if you still get a similar error. On Mon Feb 03 21:34:27 2025, [STAFF] wrote: First Name:                [USER] Last Name:                 [USER] Email:                     [EMAIL] Campus ID:                 [ID] Request type:                 General Support Hello, I am trying to create my environment using Conda in ADA, however, it shows a write permission issue as follows. Could you please help me resolve the issue?? +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++ NotWritableError: The current user does not have write permissions to a required path.   path: /home/[USER]/.conda/envs/.conda_envs_dir_test   uid: 201126   gid: 1019 If you feel that permissions on this path are set incorrectly, you can manually change them by executing $ sudo chown 201126:1019 /home/[USER]/.conda/envs/.conda_envs_dir_test ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++ thank you/ [USER] -- Best, [STAFF]"
"3116660","67489398","2025-02-07 16:30:09","ada Account Request: Kumar Singh","Hi [STAFF], Your account ([USER]) has been created on ada.rs.umbc.edu. Your primary group is pi_[STAFF]. Your home directory has 500M of storage. Your home directory has two symbolic links to your group storage space. Please read through the documentation found at hpcf.umbc.edu. All available modules can be viewed using the command 'module avail'. Please submit additional questions or issues as separate tickets via the following link. (https://doit.umbc.edu/request-tracker-rt/doit-research-computing/) On [DATE], [USER] wrote: > First Name: [USER] > Last Name: [USER] > Email: [EMAIL] > Campus ID: [CAMPUS_ID] >  > On Behalf Of: [STAFF] ([EMAIL], [CAMPUS_ID]) >  > System: ada >  > Request Type: Account Request >  > Username: [USER] > Requested Action: become a user in an existing ada PI Group >  > Primary HPCF PI Group Owner: [EMAIL] > Supplemental HPCF PI Group Owners: >  > Project Keywords: - Artificial Intelligence >  > Additional Notes and Comments: He is a Master's student and needs access to the satellite data stored under the ihrap folder. Please add to discussion mailing list. Best, [STAFF]"
"3116664","67410426","2025-02-04 18:54:51","ada Account Request: Shalini Srinivasa","Approved  Vandana [STAFF], Ph.D. Associate Dean for Research and Faculty Development College of Engineering and Information Technology Professor, Information Systems Department, Director NSF HDR Institute-iHARP University of Maryland, Baltimore County A Carnegie R1 Institution Lab : https://mdata.umbc.edu/ NSF Institute: https://iharp.umbc.edu/ webex: https://umbc.webex.com/join/[STAFF] On Tue, Feb 4, 2025 at 12:25 PM RT API via RT [EMAIL] wrote: This e-mail is a notification that ada Account Request: [USER] has requested an account for the ada cluster environment in your research group. As the PI we request that you acknowledge and approve this account creation by replying to this message. Alternatively you can go to this link and review the ticket and indicate your decision here - Ticket https://rt.umbc.edu/Ticket/Display.html?id=3116664 Once we have your approval and the account request is reviewed we will create the account and you and the new user will receive another e-mail notifying you that the account has been created. If you have any other questions or concerns please contact us. Thanks, HPCF support staff"
"3116809","67577369","2025-02-12 16:41:40","taki - Setting up conda and VS Code ssh tunneling","Here is the cleaned text:  Hi [USER], Please submit a separate ticket with this new question. It will make it easier for us to look into this for our future references. On Mon Feb 10 19:01:23 2025, [STAFF] wrote: Hi [STAFF], I'm reactivating this ticket for another question as I get going on taking jobs in python that I am then able to use for parallel computing with dask. I'd like to do the same on taki. I'm wondering if I can do that with the python 'PBSCluster' package, and if so what arguments to pass to that function. cluster = PBSCluster(cores = 1, memory = '3GB', queue = 'casper', walltime = '00:06:00', project = 'UCUC0007') cluster.scale(16) client = Client(cluster) tiles_by_dask = [] for i, _tile in enumerate(tile_list): outpath = f'/glade/campaign/univ/ucuc0007/AIRS_data/{tile_str}/proc/{_tile.split('/')[-1][:-3]}_deg_{sat_zen_range[0]}_{sat_zen_range[1]}_proc.nc' if not os.path.exists(outpath): tiles_by_dask.append(dask.delayed(AIRS_L1C_process_wrapper)(_tile, outpath, sat_zen_range = sat_zen_range)) tiles_by_dask_computed = dask.compute(*tiles_by_dask) client.shutdown() Best, [USER] On Wed, Feb 5, 2025 at 9:08 AM [STAFF] via RT <[EMAIL]> wrote: Ticket Last Update From Ticket: Dear [USER], I am glad you were able to figure out a solution to your issue! On the taki cluster, each user's home directory has 500MB of usable space. You can find documentation regarding that on our website: https://hpcf.umbc.edu/system-description-taki/ However, your PI's group has access to additional storage for usage in their groups directory under /umbc/rs/strow/. Files that are large, or would go over the 500 MB limit, can be placed into these directories, additionally, they can be symbolic linked to your home directory. But it seems you already figured that out via that github comment! Either way, I am glad you were able to get your issue resolved! If you have any further questions or need any assistance in your usage with the taki cluster, please feel free to reach out! If not, have a great day! -- Kind regards, [STAFF] DOIT Unix Infra Student Worker On Tue Feb 04 15:29:13 2025, [USER] wrote: Hi UMBC Help, I was able to successfully init conda by moving the VS Code remote directories to a directory with more memory and linking to those directories following this guidance (https://github.com/microsoft/vscode-remote-release/issues/9529#issuecomment-2196535953). I think this issue can be closed for now. Best, [USER]"
